 a11,   a22,   a33,   a12,   u1u1,     u2u2,    u3u3,     u1u2 
 -0.19287936E+01 -0.12187598E+00 -0.23295637E+01  0.68363263-309 -0.78251764E-02  0.33779367E-02 -0.10309958E-01  0.42384831-311
 -0.19287936E+01 -0.12187598E+00 -0.23295637E+01  0.68363263-309 -0.78188726E-02  0.33589709E-02 -0.10304214E-01  0.42409929-311
 -0.19287936E+01 -0.12187598E+00 -0.23295637E+01  0.68363263-309 -0.78125770E-02  0.33401352E-02 -0.10298455E-01  0.42435087-311
 -0.19287936E+01 -0.12187598E+00 -0.23295637E+01  0.68363263-309 -0.78062898E-02  0.33214295E-02 -0.10292678E-01  0.42460306-311
 -0.19287936E+01 -0.12187598E+00 -0.23295637E+01  0.68363263-309 -0.78000108E-02  0.33028539E-02 -0.10286886E-01  0.42485585-311
 -0.19287936E+01 -0.12187598E+00 -0.23295637E+01  0.68363263-309 -0.77937401E-02  0.32844084E-02 -0.10281076E-01  0.42510925-311
 -0.19227114E+01 -0.13987750E+00 -0.23239651E+01  0.68606974-309 -0.77874715E-02  0.32663109E-02 -0.10275251E-01  0.42535943-311
 -0.19227114E+01 -0.13987750E+00 -0.23239651E+01  0.68606974-309 -0.77812115E-02  0.32483422E-02 -0.10269410E-01  0.42561021-311
 -0.19227114E+01 -0.13987750E+00 -0.23239651E+01  0.68606974-309 -0.77749602E-02  0.32305023E-02 -0.10263553E-01  0.42586161-311
 -0.19227114E+01 -0.13987750E+00 -0.23239651E+01  0.68606974-309 -0.77687177E-02  0.32127912E-02 -0.10257680E-01  0.42611360-311
 -0.19227114E+01 -0.13987750E+00 -0.23239651E+01  0.68606974-309 -0.77624838E-02  0.31952089E-02 -0.10251790E-01  0.42636621-311
 -0.19227114E+01 -0.13987750E+00 -0.23239651E+01  0.68606974-309 -0.77562587E-02  0.31777554E-02 -0.10245885E-01  0.42661942-311
 -0.19166734E+01 -0.15691979E+00 -0.23182735E+01  0.68850520-309 -0.77500399E-02  0.31606332E-02 -0.10239969E-01  0.42686953-311
 -0.19166734E+01 -0.15691979E+00 -0.23182735E+01  0.68850520-309 -0.77438302E-02  0.31436385E-02 -0.10234037E-01  0.42712024-311
 -0.19166734E+01 -0.15691979E+00 -0.23182735E+01  0.68850520-309 -0.77376296E-02  0.31267714E-02 -0.10228090E-01  0.42737156-311
 -0.19166734E+01 -0.15691979E+00 -0.23182735E+01  0.68850520-309 -0.77314380E-02  0.31100318E-02 -0.10222127E-01  0.42762349-311
 -0.19166734E+01 -0.15691979E+00 -0.23182735E+01  0.68850520-309 -0.77252556E-02  0.30934199E-02 -0.10216148E-01  0.42787603-311
 -0.19166734E+01 -0.15691979E+00 -0.23182735E+01  0.68850520-309 -0.77190823E-02  0.30769355E-02 -0.10210154E-01  0.42812918-311
 -0.19166734E+01 -0.15691979E+00 -0.23182735E+01  0.68850520-309 -0.77129180E-02  0.30605786E-02 -0.10204144E-01  0.42838294-311
 -0.19096929E+01 -0.17564259E+00 -0.23115243E+01  0.69135046-309 -0.77067649E-02  0.30445664E-02 -0.10198131E-01  0.42863310-311
 -0.19096929E+01 -0.17564259E+00 -0.23115243E+01  0.69135046-309 -0.77006213E-02  0.30286804E-02 -0.10192103E-01  0.42888388-311
 -0.19096929E+01 -0.17564259E+00 -0.23115243E+01  0.69135046-309 -0.76944872E-02  0.30129206E-02 -0.10186059E-01  0.42913527-311
 -0.19096929E+01 -0.17564259E+00 -0.23115243E+01  0.69135046-309 -0.76883627E-02  0.29972870E-02 -0.10180000E-01  0.42938728-311
 -0.19096929E+01 -0.17564259E+00 -0.23115243E+01  0.69135046-309 -0.76822476E-02  0.29817796E-02 -0.10173926E-01  0.42963989-311
 -0.19096929E+01 -0.17564259E+00 -0.23115243E+01  0.69135046-309 -0.76761421E-02  0.29663984E-02 -0.10167837E-01  0.42989311-311
 -0.19096929E+01 -0.17564259E+00 -0.23115243E+01  0.69135046-309 -0.76700461E-02  0.29511434E-02 -0.10161732E-01  0.43014694-311
 -0.19027891E+01 -0.19311592E+00 -0.23046685E+01  0.69419577-309 -0.76639661E-02  0.29362127E-02 -0.10155631E-01  0.43039734-311
 -0.19027891E+01 -0.19311592E+00 -0.23046685E+01  0.69419577-309 -0.76578961E-02  0.29214068E-02 -0.10149515E-01  0.43064835-311
 -0.19027891E+01 -0.19311592E+00 -0.23046685E+01  0.69419577-309 -0.76518360E-02  0.29067259E-02 -0.10143384E-01  0.43089998-311
 -0.19027891E+01 -0.19311592E+00 -0.23046685E+01  0.69419577-309 -0.76457858E-02  0.28921699E-02 -0.10137238E-01  0.43115221-311
 -0.19027891E+01 -0.19311592E+00 -0.23046685E+01  0.69419577-309 -0.76397455E-02  0.28777388E-02 -0.10131077E-01  0.43140506-311
 -0.19027891E+01 -0.19311592E+00 -0.23046685E+01  0.69419577-309 -0.76337152E-02  0.28634326E-02 -0.10124901E-01  0.43165853-311
 -0.19027891E+01 -0.19311592E+00 -0.23046685E+01  0.69419577-309 -0.76276947E-02  0.28492513E-02 -0.10118711E-01  0.43191260-311
 -0.18959705E+01 -0.20937716E+00 -0.22977159E+01  0.69704400-309 -0.76216948E-02  0.28353751E-02 -0.10112530E-01  0.43216339-311
 -0.18959705E+01 -0.20937716E+00 -0.22977159E+01  0.69704400-309 -0.76157051E-02  0.28216225E-02 -0.10106334E-01  0.43241480-311
 -0.18959705E+01 -0.20937716E+00 -0.22977159E+01  0.69704400-309 -0.76097258E-02  0.28079937E-02 -0.10100124E-01  0.43266682-311
 -0.18959705E+01 -0.20937716E+00 -0.22977159E+01  0.69704400-309 -0.76037568E-02  0.27944885E-02 -0.10093899E-01  0.43291945-311
 -0.18959705E+01 -0.20937716E+00 -0.22977159E+01  0.69704400-309 -0.75977980E-02  0.27811070E-02 -0.10087660E-01  0.43317270-311
 -0.18959705E+01 -0.20937716E+00 -0.22977159E+01  0.69704400-309 -0.75918495E-02  0.27678493E-02 -0.10081406E-01  0.43342657-311
 -0.18959705E+01 -0.20937716E+00 -0.22977159E+01  0.69704400-309 -0.75859114E-02  0.27547152E-02 -0.10075138E-01  0.43368105-311
 -0.18959705E+01 -0.20937716E+00 -0.22977159E+01  0.69704400-309 -0.75799835E-02  0.27417048E-02 -0.10068855E-01  0.43393615-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75740826E-02  0.27290029E-02 -0.10062591E-01  0.43418758-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75681924E-02  0.27164233E-02 -0.10056314E-01  0.43443963-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75623128E-02  0.27039661E-02 -0.10050022E-01  0.43469230-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75564440E-02  0.26916312E-02 -0.10043716E-01  0.43494558-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75505858E-02  0.26794188E-02 -0.10037396E-01  0.43519949-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75447384E-02  0.26673287E-02 -0.10031062E-01  0.43545401-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75389016E-02  0.26553610E-02 -0.10024714E-01  0.43570915-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75330756E-02  0.26435157E-02 -0.10018352E-01  0.43596491-311
 -0.18882902E+01 -0.22653472E+00 -0.22896598E+01  0.70030945-309 -0.75272602E-02  0.26317927E-02 -0.10011976E-01  0.43622129-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.75214793E-02  0.26203750E-02 -0.10005630E-01  0.43647369-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.75157094E-02  0.26090783E-02 -0.99992712E-02  0.43672671-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.75099507E-02  0.25979025E-02 -0.99928985E-02  0.43698035-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.75042031E-02  0.25868478E-02 -0.99865120E-02  0.43723462-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.74984666E-02  0.25759140E-02 -0.99801119E-02  0.43748950-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.74927412E-02  0.25651012E-02 -0.99736982E-02  0.43774501-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.74870268E-02  0.25544094E-02 -0.99672708E-02  0.43800114-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.74813236E-02  0.25438387E-02 -0.99608297E-02  0.43825789-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.74756315E-02  0.25333889E-02 -0.99543749E-02  0.43851527-311
 -0.18798046E+01 -0.24405504E+00 -0.22804707E+01  0.70399722-309 -0.74699505E-02  0.25230601E-02 -0.99479065E-02  0.43877326-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74643121E-02  0.25130270E-02 -0.99414819E-02  0.43902704-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74586853E-02  0.25031135E-02 -0.99350440E-02  0.43928145-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74530700E-02  0.24933195E-02 -0.99285928E-02  0.43953648-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74474661E-02  0.24836452E-02 -0.99221285E-02  0.43979214-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74418738E-02  0.24740904E-02 -0.99156509E-02  0.44004842-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74362930E-02  0.24646552E-02 -0.99091600E-02  0.44030533-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74307236E-02  0.24553395E-02 -0.99026560E-02  0.44056286-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74251658E-02  0.24461435E-02 -0.98961387E-02  0.44082102-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74196195E-02  0.24370670E-02 -0.98896081E-02  0.44107980-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74140847E-02  0.24281100E-02 -0.98830644E-02  0.44133921-311
 -0.18705829E+01 -0.26136793E+00 -0.22701222E+01  0.70811591-309 -0.74085614E-02  0.24192727E-02 -0.98765074E-02  0.44159925-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.74030892E-02  0.24107159E-02 -0.98700080E-02  0.44185492-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73976289E-02  0.24022772E-02 -0.98634958E-02  0.44211122-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73921805E-02  0.23939567E-02 -0.98569708E-02  0.44236814-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73867440E-02  0.23857544E-02 -0.98504329E-02  0.44262570-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73813194E-02  0.23776702E-02 -0.98438823E-02  0.44288389-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73759066E-02  0.23697042E-02 -0.98373189E-02  0.44314270-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73705058E-02  0.23618563E-02 -0.98307426E-02  0.44340215-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73651168E-02  0.23541265E-02 -0.98241535E-02  0.44366223-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73597398E-02  0.23465150E-02 -0.98175517E-02  0.44392293-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73543746E-02  0.23390215E-02 -0.98109370E-02  0.44418427-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73490213E-02  0.23316463E-02 -0.98043095E-02  0.44444623-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73436799E-02  0.23243891E-02 -0.97976691E-02  0.44470883-311
 -0.18607069E+01 -0.27786750E+00 -0.22585920E+01  0.71267726-309 -0.73383505E-02  0.23172502E-02 -0.97910160E-02  0.44497205-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.73330844E-02  0.23103816E-02 -0.97844424E-02  0.44523044-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.73278307E-02  0.23036297E-02 -0.97778564E-02  0.44548946-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.73225892E-02  0.22969945E-02 -0.97712581E-02  0.44574912-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.73173601E-02  0.22904759E-02 -0.97646473E-02  0.44600941-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.73121431E-02  0.22840740E-02 -0.97580242E-02  0.44627034-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.73069385E-02  0.22777887E-02 -0.97513886E-02  0.44653190-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.73017461E-02  0.22716201E-02 -0.97447407E-02  0.44679410-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72965660E-02  0.22655682E-02 -0.97380805E-02  0.44705693-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72913982E-02  0.22596329E-02 -0.97314078E-02  0.44732039-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72862426E-02  0.22538143E-02 -0.97247228E-02  0.44758449-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72810993E-02  0.22481123E-02 -0.97180253E-02  0.44784923-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72759683E-02  0.22425270E-02 -0.97113155E-02  0.44811460-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72708496E-02  0.22370583E-02 -0.97045933E-02  0.44838060-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72657431E-02  0.22317063E-02 -0.96978588E-02  0.44864724-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72606489E-02  0.22264709E-02 -0.96911118E-02  0.44891451-311
 -0.18494139E+01 -0.29404904E+00 -0.22447876E+01  0.71812241-309 -0.72555670E-02  0.22213522E-02 -0.96843525E-02  0.44918241-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72505647E-02  0.22164889E-02 -0.96777040E-02  0.44944487-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72455749E-02  0.22117406E-02 -0.96710436E-02  0.44970797-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72405979E-02  0.22071073E-02 -0.96643712E-02  0.44997170-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72356334E-02  0.22025892E-02 -0.96576869E-02  0.45023608-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72306816E-02  0.21981861E-02 -0.96509906E-02  0.45050110-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72257424E-02  0.21938981E-02 -0.96442824E-02  0.45076676-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72208158E-02  0.21897252E-02 -0.96375622E-02  0.45103305-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72159019E-02  0.21856674E-02 -0.96308301E-02  0.45129999-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72110006E-02  0.21817246E-02 -0.96240860E-02  0.45156757-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72061119E-02  0.21778970E-02 -0.96173299E-02  0.45183579-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.72012358E-02  0.21741844E-02 -0.96105619E-02  0.45210465-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.71963724E-02  0.21705868E-02 -0.96037820E-02  0.45237415-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.71915216E-02  0.21671044E-02 -0.95969901E-02  0.45264430-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.71866834E-02  0.21637370E-02 -0.95901862E-02  0.45291508-311
 -0.18361017E+01 -0.30919084E+00 -0.22275667E+01  0.72492087-309 -0.71818579E-02  0.21604848E-02 -0.95833704E-02  0.45318650-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71771076E-02  0.21574400E-02 -0.95766633E-02  0.45345350-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71723701E-02  0.21545090E-02 -0.95699445E-02  0.45372114-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71676455E-02  0.21516919E-02 -0.95632141E-02  0.45398943-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71629209E-02  0.21488749E-02 -0.95564836E-02  0.45425772-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71581963E-02  0.21460578E-02 -0.95497532E-02  0.45452601-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71534718E-02  0.21432407E-02 -0.95430228E-02  0.45479431-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71487472E-02  0.21404236E-02 -0.95362924E-02  0.45506260-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71440226E-02  0.21376065E-02 -0.95295620E-02  0.45533089-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71392980E-02  0.21347894E-02 -0.95228315E-02  0.45559918-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71345734E-02  0.21319723E-02 -0.95161011E-02  0.45586747-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71298488E-02  0.21291553E-02 -0.95093707E-02  0.45613576-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71251242E-02  0.21263382E-02 -0.95026403E-02  0.45640405-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71203996E-02  0.21235211E-02 -0.94959098E-02  0.45667234-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71156750E-02  0.21207040E-02 -0.94891794E-02  0.45694063-311
 -0.18242545E+01 -0.31870739E+00 -0.22112703E+01  0.73138476-309 -0.71109504E-02  0.21178869E-02 -0.94824490E-02  0.45720892-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.71062852E-02  0.21151505E-02 -0.94758378E-02  0.45747252-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.71016200E-02  0.21124140E-02 -0.94692267E-02  0.45773612-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70969549E-02  0.21096776E-02 -0.94626155E-02  0.45799972-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70922897E-02  0.21069411E-02 -0.94560044E-02  0.45826332-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70876245E-02  0.21042046E-02 -0.94493932E-02  0.45852692-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70829594E-02  0.21014682E-02 -0.94427821E-02  0.45879052-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70782942E-02  0.20987317E-02 -0.94361709E-02  0.45905412-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70736291E-02  0.20959953E-02 -0.94295598E-02  0.45931772-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70689639E-02  0.20932588E-02 -0.94229486E-02  0.45958132-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70642987E-02  0.20905224E-02 -0.94163375E-02  0.45984492-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70596336E-02  0.20877859E-02 -0.94097263E-02  0.46010852-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70549684E-02  0.20850495E-02 -0.94031152E-02  0.46037212-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70503032E-02  0.20823130E-02 -0.93965040E-02  0.46063572-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70456381E-02  0.20795766E-02 -0.93898929E-02  0.46089932-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70409729E-02  0.20768401E-02 -0.93832817E-02  0.46116292-311
 -0.18128321E+01 -0.32552638E+00 -0.21950083E+01  0.73786645-309 -0.70363077E-02  0.20741037E-02 -0.93766706E-02  0.46142652-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.70317049E-02  0.20714506E-02 -0.93701833E-02  0.46168525-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.70271021E-02  0.20687976E-02 -0.93636960E-02  0.46194399-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.70224993E-02  0.20661446E-02 -0.93572086E-02  0.46220272-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.70178965E-02  0.20634915E-02 -0.93507213E-02  0.46246145-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.70132937E-02  0.20608385E-02 -0.93442340E-02  0.46272019-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.70086909E-02  0.20581855E-02 -0.93377467E-02  0.46297892-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.70040881E-02  0.20555324E-02 -0.93312594E-02  0.46323765-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69994853E-02  0.20528794E-02 -0.93247721E-02  0.46349639-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69948825E-02  0.20502264E-02 -0.93182848E-02  0.46375512-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69902797E-02  0.20475733E-02 -0.93117975E-02  0.46401386-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69856769E-02  0.20449203E-02 -0.93053101E-02  0.46427259-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69810741E-02  0.20422673E-02 -0.92988228E-02  0.46453132-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69764714E-02  0.20396142E-02 -0.92923355E-02  0.46479006-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69718686E-02  0.20369612E-02 -0.92858482E-02  0.46504879-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69672658E-02  0.20343082E-02 -0.92793609E-02  0.46530752-311
 -0.18008025E+01 -0.33257519E+00 -0.21779665E+01  0.74466146-309 -0.69626630E-02  0.20316551E-02 -0.92728736E-02  0.46556626-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69581215E-02  0.20290829E-02 -0.92665066E-02  0.46582026-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69535800E-02  0.20265107E-02 -0.92601397E-02  0.46607427-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69490385E-02  0.20239385E-02 -0.92537728E-02  0.46632828-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69444970E-02  0.20213663E-02 -0.92474058E-02  0.46658228-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69399555E-02  0.20187941E-02 -0.92410389E-02  0.46683629-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69354141E-02  0.20162219E-02 -0.92346720E-02  0.46709030-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69308726E-02  0.20136497E-02 -0.92283050E-02  0.46734431-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69263311E-02  0.20110775E-02 -0.92219381E-02  0.46759831-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69217896E-02  0.20085053E-02 -0.92155712E-02  0.46785232-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69172481E-02  0.20059331E-02 -0.92092042E-02  0.46810633-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69127066E-02  0.20033609E-02 -0.92028373E-02  0.46836033-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69081652E-02  0.20007887E-02 -0.91964704E-02  0.46861434-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.69036237E-02  0.19982165E-02 -0.91901034E-02  0.46886835-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.68990822E-02  0.19956443E-02 -0.91837365E-02  0.46912235-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.68945407E-02  0.19930721E-02 -0.91773696E-02  0.46937636-311
 -0.17889344E+01 -0.33940827E+00 -0.21612451E+01  0.75133061-309 -0.68899992E-02  0.19904999E-02 -0.91710026E-02  0.46963037-311
 -0.17772243E+01 -0.34603318E+00 -0.21448337E+01  0.75787800-309 -0.68855180E-02  0.19880060E-02 -0.91647527E-02  0.46987978-311
 -0.17772243E+01 -0.34603318E+00 -0.21448337E+01  0.75787800-309 -0.68810368E-02  0.19855121E-02 -0.91585028E-02  0.47012920-311
 -0.17772243E+01 -0.34603318E+00 -0.21448337E+01  0.75787800-309 -0.68765556E-02  0.19830182E-02 -0.91522530E-02  0.47037862-311
 -0.17772243E+01 -0.34603318E+00 -0.21448337E+01  0.75787800-309 -0.68720744E-02  0.19805244E-02 -0.91460031E-02  0.47062803-311
 -0.17772243E+01 -0.34603318E+00 -0.21448337E+01  0.75787800-309 -0.68675932E-02  0.19780305E-02 -0.91397532E-02  0.47087745-311
