         n,            x ,         t,                    s,     Pk,     k,    epsilon 
    1914       0  0.19140000E+01 -0.51131855E+00  0.19898256E-02  0.18273815E-01  0.14267806E-02
    1915       0  0.19150000E+01 -0.53269855E+00  0.19898256E-02  0.18237211E-01  0.14268096E-02
    1916       0  0.19160000E+01 -0.55407854E+00  0.19898256E-02  0.18199488E-01  0.14268386E-02
    1917       0  0.19170000E+01 -0.57545854E+00  0.19803973E-02  0.18160820E-01  0.14268644E-02
    1918       0  0.19180000E+01 -0.59683854E+00  0.19803973E-02  0.18121034E-01  0.14268902E-02
    1919       0  0.19190000E+01 -0.61821854E+00  0.19803973E-02  0.18080131E-01  0.14269160E-02
    1920       0  0.19200000E+01 -0.63959854E+00  0.19718220E-02  0.18038270E-01  0.14269390E-02
    1921       0  0.19210000E+01 -0.66097854E+00  0.19718220E-02  0.17995294E-01  0.14269619E-02
    1922       0  0.19220000E+01 -0.68235854E+00  0.19718220E-02  0.17951202E-01  0.14269849E-02
    1923       0  0.19230000E+01 -0.70373854E+00  0.19619812E-02  0.17906180E-01  0.14270045E-02
    1924       0  0.19240000E+01 -0.72511854E+00  0.19619812E-02  0.17860046E-01  0.14270242E-02
    1925       0  0.19250000E+01 -0.74649854E+00  0.19619812E-02  0.17812798E-01  0.14270438E-02
    1926       0  0.19260000E+01 -0.76787854E+00  0.19508927E-02  0.17764651E-01  0.14270598E-02
    1927       0  0.19270000E+01 -0.78925854E+00  0.19508927E-02  0.17715395E-01  0.14270758E-02
    1928       0  0.19280000E+01 -0.81063853E+00  0.19428171E-02  0.17665186E-01  0.14270890E-02
    1929       0  0.19290000E+01 -0.83201853E+00  0.19428171E-02  0.17613869E-01  0.14271023E-02
    1930       0  0.19300000E+01 -0.85339853E+00  0.19342050E-02  0.17561615E-01  0.14271127E-02
    1931       0  0.19310000E+01 -0.87477853E+00  0.19342050E-02  0.17508256E-01  0.14271231E-02
    1932       0  0.19320000E+01 -0.89615853E+00  0.19250634E-02  0.17453978E-01  0.14271305E-02
    1933       0  0.19330000E+01 -0.91753853E+00  0.19250634E-02  0.17398596E-01  0.14271378E-02
    1934       0  0.19340000E+01 -0.93891853E+00  0.19154004E-02  0.17342311E-01  0.14271420E-02
    1935       0  0.19350000E+01 -0.96029853E+00  0.19154004E-02  0.17284926E-01  0.14271461E-02
    1936       0  0.19360000E+01 -0.98167853E+00  0.19052247E-02  0.17226656E-01  0.14271469E-02
    1937       0  0.19370000E+01 -0.10030585E+01  0.19052247E-02  0.17167288E-01  0.14271477E-02
    1938       0  0.19380000E+01 -0.10244385E+01  0.18945453E-02  0.17107054E-01  0.14271449E-02
    1939       0  0.19390000E+01 -0.10458185E+01  0.18945453E-02  0.17045725E-01  0.14271422E-02
    1940       0  0.19400000E+01 -0.10671985E+01  0.18833717E-02  0.16983549E-01  0.14271357E-02
    1941       0  0.19410000E+01 -0.10885785E+01  0.18833717E-02  0.16920281E-01  0.14271293E-02
    1942       0  0.19420000E+01 -0.11099585E+01  0.18717138E-02  0.16856185E-01  0.14271190E-02
    1943       0  0.19430000E+01 -0.11313385E+01  0.18717138E-02  0.16791001E-01  0.14271086E-02
    1944       0  0.19440000E+01 -0.11527185E+01  0.18595821E-02  0.16725010E-01  0.14270943E-02
    1945       0  0.19450000E+01 -0.11740985E+01  0.18595821E-02  0.16657933E-01  0.14270800E-02
    1946       0  0.19460000E+01 -0.11954785E+01  0.18469872E-02  0.16590070E-01  0.14270615E-02
    1947       0  0.19470000E+01 -0.12168585E+01  0.18469872E-02  0.16521125E-01  0.14270430E-02
    1948       0  0.19480000E+01 -0.12382385E+01  0.18339402E-02  0.16451417E-01  0.14270202E-02
    1949       0  0.19490000E+01 -0.12596185E+01  0.18339402E-02  0.16380629E-01  0.14269975E-02
    1950       0  0.19500000E+01 -0.12809985E+01  0.18204527E-02  0.16309099E-01  0.14269702E-02
    1951       0  0.19510000E+01 -0.13023785E+01  0.18204527E-02  0.16236495E-01  0.14269430E-02
    1952       0  0.19520000E+01 -0.13237585E+01  0.18065365E-02  0.16163171E-01  0.14269112E-02
    1953       0  0.19530000E+01 -0.13451385E+01  0.18065365E-02  0.16088776E-01  0.14268793E-02
    1954       0  0.19540000E+01 -0.13665185E+01  0.17922037E-02  0.16013685E-01  0.14268428E-02
    1955       0  0.19550000E+01 -0.13878985E+01  0.17922037E-02  0.15937527E-01  0.14268063E-02
    1956       0  0.19560000E+01 -0.14092785E+01  0.17774668E-02  0.15860696E-01  0.14267649E-02
    1957       0  0.19570000E+01 -0.14306585E+01  0.17774668E-02  0.15782803E-01  0.14267235E-02
    1958       0  0.19580000E+01 -0.14520385E+01  0.17623387E-02  0.15704261E-01  0.14266771E-02
    1959       0  0.19590000E+01 -0.14734185E+01  0.17623387E-02  0.15624661E-01  0.14266308E-02
    1960       0  0.19600000E+01 -0.14947985E+01  0.17468323E-02  0.15544437E-01  0.14265793E-02
    1961       0  0.19610000E+01 -0.15161785E+01  0.17389559E-02  0.15463383E-01  0.14265253E-02
    1962       0  0.19620000E+01 -0.15375585E+01  0.17309808E-02  0.15381506E-01  0.14264686E-02
    1963       0  0.19630000E+01 -0.15589385E+01  0.17229181E-02  0.15298814E-01  0.14264093E-02
    1964       0  0.19640000E+01 -0.15803185E+01  0.17147695E-02  0.15215315E-01  0.14263474E-02
    1965       0  0.19650000E+01 -0.16016985E+01  0.17065366E-02  0.15131015E-01  0.14262827E-02
    1966       0  0.19660000E+01 -0.16230785E+01  0.16982213E-02  0.15045923E-01  0.14262154E-02
    1967       0  0.19670000E+01 -0.16444585E+01  0.16898252E-02  0.14960047E-01  0.14261452E-02
    1968       0  0.19680000E+01 -0.16658385E+01  0.16813502E-02  0.14873394E-01  0.14260723E-02
    1969       0  0.19690000E+01 -0.16872185E+01  0.16727980E-02  0.14785973E-01  0.14259966E-02
    1970       0  0.19700000E+01 -0.17085985E+01  0.16641704E-02  0.14697791E-01  0.14259181E-02
    1971       0  0.19710000E+01 -0.17299785E+01  0.16554693E-02  0.14608857E-01  0.14258368E-02
    1972       0  0.19720000E+01 -0.17513585E+01  0.16466963E-02  0.14519178E-01  0.14257526E-02
    1973       0  0.19730000E+01 -0.17727385E+01  0.16378534E-02  0.14428763E-01  0.14256655E-02
    1974       0  0.19740000E+01 -0.17941185E+01  0.16289423E-02  0.14337619E-01  0.14255755E-02
    1975       0  0.19750000E+01 -0.18154985E+01  0.16199649E-02  0.14245756E-01  0.14254825E-02
    1976       0  0.19760000E+01 -0.18368785E+01  0.16109230E-02  0.14153182E-01  0.14253867E-02
    1977       0  0.19770000E+01 -0.18582585E+01  0.16018185E-02  0.14059904E-01  0.14252878E-02
    1978       0  0.19780000E+01 -0.18796385E+01  0.15926532E-02  0.13965932E-01  0.14251860E-02
    1979       0  0.19790000E+01 -0.19010185E+01  0.15834289E-02  0.13871273E-01  0.14250812E-02
    1980       0  0.19800000E+01 -0.19223985E+01  0.15741475E-02  0.13775937E-01  0.14249734E-02
    1981       0  0.19810000E+01 -0.19437785E+01  0.15648109E-02  0.13679932E-01  0.14248625E-02
    1982       0  0.19820000E+01 -0.19651585E+01  0.15554210E-02  0.13583267E-01  0.14247486E-02
    1983       0  0.19830000E+01 -0.19865385E+01  0.15459795E-02  0.13485949E-01  0.14246316E-02
    1984       0  0.19840000E+01 -0.20079185E+01  0.15364884E-02  0.13387989E-01  0.14245115E-02
    1985       0  0.19850000E+01 -0.20292985E+01  0.15269495E-02  0.13289395E-01  0.14243884E-02
    1986       0  0.19860000E+01 -0.20506785E+01  0.15173648E-02  0.13190175E-01  0.14242621E-02
    1987       0  0.19870000E+01 -0.20720585E+01  0.15077360E-02  0.13090338E-01  0.14241328E-02
    1988       0  0.19880000E+01 -0.20934385E+01  0.14980650E-02  0.12989893E-01  0.14240003E-02
    1989       0  0.19890000E+01 -0.21148185E+01  0.14883537E-02  0.12888850E-01  0.14238647E-02
    1990       0  0.19900000E+01 -0.21361985E+01  0.14786040E-02  0.12787217E-01  0.14237259E-02
    1991       0  0.19910000E+01 -0.21575785E+01  0.14688178E-02  0.12685003E-01  0.14235839E-02
    1992       0  0.19920000E+01 -0.21789585E+01  0.14589968E-02  0.12582217E-01  0.14234388E-02
    1993       0  0.19930000E+01 -0.22003385E+01  0.14491429E-02  0.12478868E-01  0.14232905E-02
    1994       0  0.19940000E+01 -0.22217185E+01  0.14392581E-02  0.12374965E-01  0.14231391E-02
    1995       0  0.19950000E+01 -0.22430985E+01  0.14293441E-02  0.12270517E-01  0.14229844E-02
    1996       0  0.19960000E+01 -0.22644785E+01  0.14194027E-02  0.12165534E-01  0.14228265E-02
    1997       0  0.19970000E+01 -0.22858585E+01  0.14094359E-02  0.12060025E-01  0.14226655E-02
    1998       0  0.19980000E+01 -0.23072385E+01  0.13994454E-02  0.11953998E-01  0.14225012E-02
    1999       0  0.19990000E+01 -0.23286185E+01  0.13894331E-02  0.11847463E-01  0.14223337E-02
    2000       0  0.20000000E+01 -0.23499985E+01  0.13794007E-02  0.11740429E-01  0.14221630E-02
    2001       0  0.20010000E+01 -0.23713785E+01  0.13693501E-02  0.11632905E-01  0.14219890E-02
    2002       0  0.20020000E+01 -0.23927585E+01  0.13592832E-02  0.11524901E-01  0.14218119E-02
    2003       0  0.20030000E+01 -0.24141385E+01  0.13492015E-02  0.11416426E-01  0.14216315E-02
    2004       0  0.20040000E+01 -0.24355185E+01  0.13391071E-02  0.11307489E-01  0.14214479E-02
    2005       0  0.20050000E+01 -0.24568985E+01  0.13290015E-02  0.11198099E-01  0.14212610E-02
    2006       0  0.20060000E+01 -0.24782785E+01  0.13188866E-02  0.11088266E-01  0.14210710E-02
    2007       0  0.20070000E+01 -0.24996585E+01  0.13087641E-02  0.10978000E-01  0.14208777E-02
    2008       0  0.20080000E+01 -0.25210385E+01  0.12986358E-02  0.10867308E-01  0.14206811E-02
    2009       0  0.20090000E+01 -0.25424185E+01  0.12885034E-02  0.10756201E-01  0.14204814E-02
    2010       0  0.20100000E+01 -0.25637985E+01  0.12783685E-02  0.10644689E-01  0.14202784E-02
    2011       0  0.20110000E+01 -0.25851785E+01  0.12682329E-02  0.10532779E-01  0.14200722E-02
    2012       0  0.20120000E+01 -0.26065585E+01  0.12580983E-02  0.10420483E-01  0.14198628E-02
    2013       0  0.20130000E+01 -0.26279385E+01  0.12479664E-02  0.10307808E-01  0.14196501E-02
    2014       0  0.20140000E+01 -0.26493185E+01  0.12378387E-02  0.10194765E-01  0.14194343E-02
    2015       0  0.20150000E+01 -0.26706985E+01  0.12277170E-02  0.10081363E-01  0.14192152E-02
    2016       0  0.20160000E+01 -0.26920785E+01  0.12176028E-02  0.99676105E-02  0.14189929E-02
    2017       0  0.20170000E+01 -0.27134585E+01  0.12074978E-02  0.98535178E-02  0.14187675E-02
    2018       0  0.20180000E+01 -0.27348385E+01  0.11974036E-02  0.97390940E-02  0.14185388E-02
    2019       0  0.20190000E+01 -0.27562185E+01  0.11873217E-02  0.96243484E-02  0.14183070E-02
    2020       0  0.20200000E+01 -0.27775985E+01  0.11772537E-02  0.95092903E-02  0.14180720E-02
    2021       0  0.20210000E+01 -0.27989785E+01  0.11672012E-02  0.93939290E-02  0.14178338E-02
    2022       0  0.20220000E+01 -0.28203585E+01  0.11571656E-02  0.92782739E-02  0.14175925E-02
    2023       0  0.20230000E+01 -0.28417385E+01  0.11471485E-02  0.91623342E-02  0.14173480E-02
    2024       0  0.20240000E+01 -0.28631185E+01  0.11371514E-02  0.90461194E-02  0.14171004E-02
    2025       0  0.20250000E+01 -0.28844985E+01  0.11271758E-02  0.89296385E-02  0.14168497E-02
    2026       0  0.20260000E+01 -0.29058785E+01  0.11172230E-02  0.88129010E-02  0.14165958E-02
    2027       0  0.20270000E+01 -0.29272585E+01  0.11072946E-02  0.86959160E-02  0.14163389E-02
    2028       0  0.20280000E+01 -0.29486385E+01  0.10973919E-02  0.85786929E-02  0.14160788E-02
    2029       0  0.20290000E+01 -0.29700184E+01  0.10875163E-02  0.84612407E-02  0.14158156E-02
    2030       0  0.20300000E+01 -0.29913984E+01  0.10776693E-02  0.83435688E-02  0.14155494E-02
    2031       0  0.20310000E+01 -0.30127784E+01  0.10678522E-02  0.82256862E-02  0.14152802E-02
    2032       0  0.20320000E+01 -0.30341584E+01  0.10580662E-02  0.81076022E-02  0.14150078E-02
    2033       0  0.20330000E+01 -0.30555384E+01  0.10483128E-02  0.79893259E-02  0.14147325E-02
    2034       0  0.20340000E+01 -0.30769184E+01  0.10385932E-02  0.78708664E-02  0.14144541E-02
    2035       0  0.20350000E+01 -0.30982984E+01  0.10289086E-02  0.77522327E-02  0.14141727E-02
    2036       0  0.20360000E+01 -0.31196784E+01  0.10192604E-02  0.76334340E-02  0.14138884E-02
    2037       0  0.20370000E+01 -0.31410584E+01  0.10096498E-02  0.75144793E-02  0.14136010E-02
    2038       0  0.20380000E+01 -0.31624384E+01  0.10000779E-02  0.73953776E-02  0.14133108E-02
    2039       0  0.20390000E+01 -0.31838184E+01  0.99054599E-03  0.72761377E-02  0.14130175E-02
    2040       0  0.20400000E+01 -0.32051984E+01  0.98105517E-03  0.71567688E-02  0.14127214E-02
    2041       0  0.20410000E+01 -0.32265784E+01  0.97160660E-03  0.70372797E-02  0.14124223E-02
    2042       0  0.20420000E+01 -0.32479584E+01  0.96220139E-03  0.69176793E-02  0.14121204E-02
    2043       0  0.20430000E+01 -0.32693384E+01  0.95284065E-03  0.67979765E-02  0.14118156E-02
    2044       0  0.20440000E+01 -0.32907184E+01  0.94352544E-03  0.66781799E-02  0.14115079E-02
    2045       0  0.20450000E+01 -0.33120984E+01  0.93425680E-03  0.65582986E-02  0.14111974E-02
    2046       0  0.20460000E+01 -0.33334784E+01  0.92503578E-03  0.64383411E-02  0.14108841E-02
    2047       0  0.20470000E+01 -0.33548584E+01  0.91586336E-03  0.63183161E-02  0.14105679E-02
    2048       0  0.20480000E+01 -0.33762384E+01  0.90674053E-03  0.61982324E-02  0.14102491E-02
    2049       0  0.20490000E+01 -0.33976184E+01  0.89766825E-03  0.60780986E-02  0.14099274E-02
    2050       0  0.20500000E+01 -0.34200000E+01  0.88864482E-03  0.59578884E-02  0.14096030E-02
    2051       0  0.20510000E+01 -0.34124000E+01  0.87974858E-03  0.58386498E-02  0.14092759E-02
    2052       0  0.20520000E+01 -0.34048000E+01  0.87097679E-03  0.57203745E-02  0.14089462E-02
    2053       0  0.20530000E+01 -0.33972000E+01  0.86232757E-03  0.56030544E-02  0.14086139E-02
    2054       0  0.20540000E+01 -0.33896000E+01  0.85379903E-03  0.54866814E-02  0.14082789E-02
    2055       0  0.20550000E+01 -0.33820000E+01  0.84538932E-03  0.53712474E-02  0.14079415E-02
    2056       0  0.20560000E+01 -0.33744000E+01  0.83709663E-03  0.52567445E-02  0.14076016E-02
    2057       0  0.20570000E+01 -0.33668000E+01  0.82891917E-03  0.51431648E-02  0.14072593E-02
    2058       0  0.20580000E+01 -0.33592000E+01  0.82085518E-03  0.50305005E-02  0.14069145E-02
    2059       0  0.20590000E+01 -0.33516000E+01  0.81290292E-03  0.49187439E-02  0.14065674E-02
    2060       0  0.20600000E+01 -0.33440000E+01  0.80506071E-03  0.48078874E-02  0.14062180E-02
    2061       0  0.20610000E+01 -0.33364000E+01  0.79732686E-03  0.46979234E-02  0.14058662E-02
    2062       0  0.20620000E+01 -0.33288000E+01  0.78969972E-03  0.45888444E-02  0.14055123E-02
    2063       0  0.20630000E+01 -0.33212000E+01  0.78217768E-03  0.44806431E-02  0.14051561E-02
    2064       0  0.20640000E+01 -0.33136000E+01  0.77475913E-03  0.43733121E-02  0.14047977E-02
    2065       0  0.20650000E+01 -0.33060000E+01  0.76744252E-03  0.42668441E-02  0.14044373E-02
    2066       0  0.20660000E+01 -0.32984000E+01  0.76022629E-03  0.41612319E-02  0.14040747E-02
    2067       0  0.20670000E+01 -0.32908000E+01  0.75310893E-03  0.40564685E-02  0.14037100E-02
    2068       0  0.20680000E+01 -0.32832000E+01  0.74608894E-03  0.39525467E-02  0.14033433E-02
    2069       0  0.20690000E+01 -0.32756000E+01  0.73916485E-03  0.38494597E-02  0.14029746E-02
    2070       0  0.20700000E+01 -0.32680000E+01  0.73233521E-03  0.37472005E-02  0.14026040E-02
    2071       0  0.20710000E+01 -0.32604000E+01  0.72559860E-03  0.36457622E-02  0.14022314E-02
    2072       0  0.20720000E+01 -0.32528000E+01  0.71895362E-03  0.35451381E-02  0.14018569E-02
    2073       0  0.20730000E+01 -0.32452000E+01  0.71239888E-03  0.34453215E-02  0.14014805E-02
    2074       0  0.20740000E+01 -0.32376000E+01  0.70593304E-03  0.33463057E-02  0.14011023E-02
    2075       0  0.20750000E+01 -0.32300000E+01  0.69955475E-03  0.32480842E-02  0.14007223E-02
    2076       0  0.20760000E+01 -0.32224000E+01  0.69326270E-03  0.31506504E-02  0.14003405E-02
    2077       0  0.20770000E+01 -0.32148000E+01  0.68705560E-03  0.30539979E-02  0.13999570E-02
    2078       0  0.20780000E+01 -0.32072000E+01  0.68093218E-03  0.29581203E-02  0.13995717E-02
    2079       0  0.20790000E+01 -0.31996000E+01  0.67489117E-03  0.28630113E-02  0.13991848E-02
    2080       0  0.20800000E+01 -0.31920000E+01  0.66893136E-03  0.27686646E-02  0.13987962E-02
    2081       0  0.20810000E+01 -0.31844000E+01  0.66305153E-03  0.26750741E-02  0.13984059E-02
    2082       0  0.20820000E+01 -0.31768000E+01  0.65725047E-03  0.25822335E-02  0.13980141E-02
    2083       0  0.20830000E+01 -0.31692000E+01  0.65152703E-03  0.24901368E-02  0.13976207E-02
    2084       0  0.20840000E+01 -0.31616000E+01  0.64588004E-03  0.23987779E-02  0.13972257E-02
    2085       0  0.20850000E+01 -0.31540000E+01  0.64030836E-03  0.23081510E-02  0.13968292E-02
    2086       0  0.20860000E+01 -0.31464000E+01  0.63481088E-03  0.22182500E-02  0.13964312E-02
    2087       0  0.20870000E+01 -0.31388000E+01  0.62938648E-03  0.21290692E-02  0.13960318E-02
    2088       0  0.20880000E+01 -0.31312000E+01  0.62403410E-03  0.20406026E-02  0.13956309E-02
    2089       0  0.20890000E+01 -0.31236000E+01  0.61875265E-03  0.19528447E-02  0.13952285E-02
    2090       0  0.20900000E+01 -0.31160000E+01  0.61354109E-03  0.18657897E-02  0.13948248E-02
    2091       0  0.20910000E+01 -0.31084000E+01  0.60839839E-03  0.17794319E-02  0.13944197E-02
    2092       0  0.20920000E+01 -0.31008000E+01  0.60332352E-03  0.16937657E-02  0.13940133E-02
    2093       0  0.20930000E+01 -0.30932000E+01  0.59831548E-03  0.16087858E-02  0.13936055E-02
    2094       0  0.20940000E+01 -0.30856000E+01  0.59337329E-03  0.15244865E-02  0.13931964E-02
    2095       0  0.20950000E+01 -0.30780000E+01  0.58849598E-03  0.14408624E-02  0.13927861E-02
    2096       0  0.20960000E+01 -0.30704000E+01  0.58368258E-03  0.13579082E-02  0.13923744E-02
    2097       0  0.20970000E+01 -0.30628000E+01  0.57893216E-03  0.12756186E-02  0.13919616E-02
    2098       0  0.20980000E+01 -0.30552000E+01  0.57424380E-03  0.11939882E-02  0.13915475E-02
    2099       0  0.20990000E+01 -0.30476000E+01  0.56961657E-03  0.11130118E-02  0.13911323E-02
    2100       0  0.21000000E+01 -0.30400000E+01  0.56504959E-03  0.10326843E-02  0.13907158E-02
    2101       0  0.21010000E+01 -0.30324000E+01  0.56054197E-03  0.95300058E-03  0.13902982E-02
    2102       0  0.21020000E+01 -0.30248000E+01  0.55609284E-03  0.87395548E-03  0.13898795E-02
    2103       0  0.21030000E+01 -0.30172000E+01  0.55170134E-03  0.79554401E-03  0.13894597E-02
    2104       0  0.21040000E+01 -0.30096000E+01  0.54736664E-03  0.71776116E-03  0.13890388E-02
